external_id,title,company,country,domain_tag,confidence,method,evidence
242177,Ingénieur Qualité Projet Nucléaire (I&C) (H/F),FRATECH RP,BELGIQUE,finance,0.9,rules,"[""controle""]"
242070,Ingénieur Robotique et Systèmes de fabrication autonome (H/F),VORWERK SEMCO,ALLEMAGNE,finance,0.9,rules,"[""controle""]"
242365,Ingénieur projet Nucléaire (H/F),FRATECH RP,BELGIQUE,finance,0.9,rules,"[""controle""]"
236247,Ingénieur qualité (H/F),MONDI LEMBACEL,BELGIQUE,finance,0.9,rules,"[""controle""]"
242552,Investment controlling (H/F),AMUNDI ASSET MANAGEMENT,SUISSE,finance,0.9,rules,"[""accounting""]"
242287,Junior Business Controller (H/F),EUROFINS GSC FRANCE,BELGIQUE,finance,0.9,rules,"[""business controller""]"
242512,Junior Procurement Referent (H/F),TRANSDEV GROUP,ALLEMAGNE,finance,0.9,rules,"[""accounting""]"
242524,Private Equity – Portfolio Management H/F (H/F),CA INDOSUEZ,LUXEMBOURG,finance,0.9,rules,"[""accounting""]"
242099,Program Controller (H/F),FAURECIA INTERIORS HOLDING,PORTUGAL,finance,0.9,rules,"[""accounting""]"
238250,Qualité Fabrication Back-End (H/F),STMICROELECTRONICS (GRENOBLE 2) SAS,TAIWAN,finance,0.9,rules,"[""controle""]"
238332,Responsable maintenance (H/F),SAS ARBOR,GABON,finance,0.9,rules,"[""controle""]"
236683,Référent Comptable en VIE H/F – Maroc (H/F),LIM FRANCE,MAROC,finance,0.9,rules,"[""comptabilite""]"
238398,Régleur Injection Plastique (H/F),DEMGY NORMANDIE,ETATS-UNIS,finance,0.9,rules,"[""controle""]"
242202,SERVICES CREDIT MANAGER FOR LATIN AMERICA (H/F),AIRBUS OPERATIONS,ETATS-UNIS,finance,0.9,rules,"[""accounting""]"
242216,SSC Controller (H/F),LESAFFRE INTERNATIONAL,COLOMBIE,finance,0.9,rules,"[""controller""]"
237007,Site Coordinator (H/F),FIVES ECL,INDE,finance,0.9,rules,"[""controle""]"
242154,Trade Finance Junior (H/F),ULTIMAT,COTE D'IVOIRE,finance,1.0,rules,"[""finance""]"
227195,V.I.E JUNIOR ACCOUNTANT (M/W) (H/F),ALTEN,ALLEMAGNE,finance,0.9,rules,"[""accounting""]"
238256,V.I.E Junior Financial Controller (H/F),TRANSDEV GROUP,CHILI,finance,0.9,rules,"[""financial controller""]"
231542,V.I.E MECHANICAL ENGINEER (F/H) (H/F),TECHNIP ENERGIES FRANCE,QATAR,finance,0.9,rules,"[""controle""]"
237593,V.I.E. - 12 months - Accounting F/M - London (H/F),NATIXIS INVESTMENT MANAGERS,ROYAUME-UNI,finance,0.9,rules,"[""accounting""]"
242346,VIE - BUSINESS CONTROLLER M/F (H/F),VOLTALIA,OUZBEKISTAN,finance,0.9,rules,"[""controleur de gestion""]"
BF-242346,VIE - BUSINESS CONTROLLER M/F (H/F),VOLTALIA,OUZBEKISTAN,finance,0.9,rules,"[""controleur de gestion""]"
242350,VIE - Meeting Planner contrat H_F_X - BRUXELLES - 6 MONTHS (H/F),ACCOR,BELGIQUE,finance,0.9,rules,"[""controle""]"
BF-242350,VIE - Meeting Planner contrat H_F_X - BRUXELLES - 6 MONTHS (H/F),ACCOR,BELGIQUE,finance,0.9,rules,"[""controle""]"
242083,VIE - Technical Consultant (H/F),MUREX,JAPON,finance,0.9,rules,"[""accounting""]"
237369,VIE Auditeur Interne (H/F),CA INDOSUEZ,SUISSE,finance,0.9,rules,"[""controle""]"
242431,VIE Consultant Transformation Finance (H/F),MERITIS,PORTUGAL,finance,0.9,rules,"[""accounting""]"
242434,VIE Cost Control Assistant (H/F),BOUYGUES TRAVAUX PUBLICS,ROYAUME-UNI,finance,0.9,rules,"[""financial controller""]"
242338,VIE FINANCE (H/F),BOUYGUES ENERGIES & SERVICES,JAPON,finance,0.9,rules,"[""comptabilite""]"
242470,VIE Management Controller (H/F),VALEO ELECTRIFICATION,COREE DU SUD,finance,0.9,rules,"[""accounting""]"
238257,VIE Management Controller (H/F),VALEO SYSTEMES D ESSUYAGE,ALLEMAGNE,finance,0.9,rules,"[""controller""]"
242440,VIE/PANGEO Contrôleur de gestion [H/F] (H/F),VEOLIA ENVIRONNEMENT,COTE D'IVOIRE,finance,0.9,rules,"[""controleur de gestion""]"
242071,contrôleur de gestion (H/F),CCEI,CANADA,finance,0.9,rules,"[""controle de gestion""]"
232562,BUSINESS MANAGER (H/F),ALPINEO CONSULTING LYON,SUISSE,hr,0.9,rules,"[""ressources humaines""]"
242116,BUSINESS MANAGER (H/F),ACALY,BELGIQUE,hr,0.9,rules,"[""ressources humaines""]"
242226,BUSINESS MANAGER BCN (H/F),EFE INTERNATIONAL,ESPAGNE,hr,0.9,rules,"[""ressources humaines""]"
230179,BUSINESS MANAGER BXL H/F (H/F),EFE INTERNATIONAL,BELGIQUE,hr,0.9,rules,"[""ressources humaines""]"
238330,Corporate Recruiter – Campus & Employer Branding (H/F),EUROFINS GSC FRANCE,BELGIQUE,hr,0.9,rules,"[""talent acquisition""]"
BF-242362,Development Technician VIE (HR) (H/F),HUTCHINSON,ESPAGNE,hr,0.9,rules,"[""human resources""]"
242362,Development Technician VIE (HR) (H/F),HUTCHINSON,ESPAGNE,hr,0.9,rules,"[""human resources""]"
238435,Développeur.se RAD Wealth Management (H/F),CA INDOSUEZ,SUISSE,hr,0.9,rules,"[""talent acquisition""]"
238402,HR Coordinator (H/F),CAPGEMINI TECHNOLOGY SERVICES,IRLANDE,hr,0.9,rules,"[""human resources""]"
242221,HR Generalist (H/F),ALSTOM TRANSPORT SA,CANADA,hr,0.9,rules,"[""human resources""]"
242326,HRIS Project Professional (H/F),OPMOBILITY GESTION,ALLEMAGNE,hr,0.9,rules,"[""human resources""]"
237175,INGÉNIEUR(E) AMÉLIORATION CONTINUE (H/F),AALBERTS HFC COMAP SA,PAYS-BAS,hr,0.9,rules,"[""ressources humaines""]"
242421,IT Recruitment Specialist (H/F) (M/F/X),AUDENSIEL NORD,BELGIQUE,hr,0.9,rules,"[""talent acquisition""]"
236829,Internal comms & Employer brand Partner (H/F),DOCTOLIB,ITALIE,hr,0.9,rules,"[""talent acquisition""]"
231644,JR HR PMO (H/F),TYCO ELECTRONICS FRANCE SAS,ALLEMAGNE,hr,0.9,rules,"[""human resources""]"
231643,JR HR PMO (H/F),TYCO ELECTRONICS FRANCE SAS,ESPAGNE,hr,0.9,rules,"[""human resources""]"
231640,JR HR PMO (H/F),TYCO ELECTRONICS FRANCE SAS,SUISSE,hr,0.9,rules,"[""human resources""]"
242188,Manager Paie (H/F),YOUR BO,MAURICE,hr,0.9,rules,"[""ressources humaines""]"
242511,Sales Operations B2B - RevOps - VIE - Barcelone (H/F),FLASH CONTRACT,ESPAGNE,hr,0.9,rules,"[""talent acquisition""]"
236538,Strategic Account Executive (H/F),J2S3,PORTUGAL,hr,0.9,rules,"[""ressources humaines""]"
238239,TALENT ACQUISITION SPECIALIST (H/F),EXALT FI,ROYAUME-UNI,hr,0.9,rules,"[""talent acquisition""]"
240151,Talent Acquisition & Campus Management Professional (H/F),OPMOBILITY GESTION,ALLEMAGNE,hr,0.9,rules,"[""talent acquisition""]"
236398,Talent Acquisition Specialist (H/F),ALPINEO CONSULTING LYON,SUISSE,hr,0.9,rules,"[""talent acquisition""]"
242490,Junior Legal Counsel (H/F),GRAITEC INNOVATION,ESPAGNE,legal,0.9,rules,"[""legal counsel""]"
238267,Junior Legal Counsel (H/F),ARCELORMITTAL FRANCE,LUXEMBOURG,legal,0.9,rules,"[""legal counsel""]"
242342,V.I.E – Juriste Data Privacy & Contrats Commerciaux (H/F),ICOMERA FRANCE,SUEDE,legal,0.9,rules,"[""juriste""]"
237800,VIE – JURISTE H/F (H/F),BANQUE TRANSATLANTIQUE,LUXEMBOURG,legal,0.9,rules,"[""juriste""]"
237882,CHEF DE PROJET MARKETING DIGITAL (H/F),LINKEO.COM,MAURICE,marketing,0.9,rules,"[""digital marketing""]"
230774,REGIONAL DEALERS COMMUNICATION SPECIALIST H/F (H/F),CNH INDUSTRIAL FRANCE,ITALIE,marketing,1.0,rules,"[""communication""]"
238276,West Africa Marketing Executive - Trade & Digital (H/F),LESAFFRE INTERNATIONAL,COTE D'IVOIRE,marketing,0.9,rules,"[""digital marketing""]"
237372,Administrateur Système Linux (H/F),AUBAY,PORTUGAL,operations,0.9,rules,"[""chef de projet""]"
242480,Affaires Publiques Europe (H/F),MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,BELGIQUE,operations,0.9,rules,"[""chef de projet""]"
238074,Approval Planner (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,ALLEMAGNE,operations,1.0,rules,"[""project"", ""coordination""]"
238075,Automation Engineer _Energy Technology (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
238309,Business Analyst core Banking F/h (H/F),BRED BANQUE POPULAIRE,THAILANDE,operations,0.9,rules,"[""chef de projet""]"
242536,CHEF DE PROJET CONSTRUCTION LOGEMENTS (H/F),GROUPE OPTIMAL GESTION,RWANDA,operations,0.9,rules,"[""chef de projet""]"
231441,CHEF(FE) DE PROJET ELECTRICITÉ (H/F),RSL HOLDING,BELGIQUE,operations,0.9,rules,"[""chef de projet""]"
238258,CHEF(FE) DE PROJET ENERGETIQUE (H/F),ALVA SYSTEMS,LUXEMBOURG,operations,0.9,rules,"[""chef de projet""]"
242416,CHEF(FE) DE PROJET TECHNIQUE - POSTES ELECTRIQUES (F/H) (H/F),DAVIDSON NORD,BELGIQUE,operations,0.9,rules,"[""chef de projet""]"
232755,CONSULTANT PROJECT MANAGER M/F (H/F),EFE INTERNATIONAL,BELGIQUE,operations,0.9,rules,"[""project manager""]"
238297,Chef de projet - planning (H/F),INEO RAIL,MAROC,operations,0.9,rules,"[""chef de projet""]"
242396,Chef de projet Digital (H/F),COMPAGNIE DE SAINT-GOBAIN,PAYS-BAS,operations,0.9,rules,"[""chef de projet""]"
238393,Conseiller/Conseillère en affaires publiques (H/F),GEOPOST,BELGIQUE,operations,1.0,rules,"[""operations"", ""coordination""]"
236229,ELECTRICAL PROJECT ENGINEER (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,BELGIQUE,operations,0.9,rules,"[""project manager""]"
238082,Electrical Engineer Secondary Engineering – Substation Construction (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
237196,FUNCTIONAL ANALYST (H/F) (M/F),AUDENSIEL NORD,BELGIQUE,operations,0.9,rules,"[""project manager""]"
242485,HR PROJECT MANAGER (H/F),ALTIOS FRANCE,ESPAGNE,operations,0.9,rules,"[""project manager""]"
242211,HR analyst & project manager (H/F),AIRBUS ATLANTIC,PORTUGAL,operations,0.9,rules,"[""project manager""]"
229274,INGENIEUR CONCEPTION ELECTRONIQUE (H/F),CONCEPTION ELECTRONIQUE,CHINE,operations,0.9,rules,"[""chef de projet""]"
238260,INGÉNIEUR CHARGÉ D'AFFAIRES (H/F),TUBESCA-COMABI,QATAR,operations,0.9,rules,"[""chef de projet""]"
242328,INGÉNIEUR(E) MÉTHODES ET MAINTENANCE (H/F),PRODUITS PLASTIQUES PERFORMANTS 3P,ETATS-UNIS,operations,0.9,rules,"[""chef de projet""]"
238354,Ingénieur/Assistant Project Manager sur chantier de construction nucléaire - VIE bac +5 (H/F),ELECTRICITE DE FRANCE,ROYAUME-UNI,operations,0.9,rules,"[""project manager""]"
235316,International Learning Development & HR Project Manager (H/F),HAGER ELECTRO SAS,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
236241,Junior Construction Project Manager (H/F),QAIR INTERNATIONAL,MOLDAVIE,operations,0.9,rules,"[""project manager""]"
242368,Manager de la Qualité (H/F),CERTIFER FRANCE,BELGIQUE,operations,1.0,rules,"[""manager""]"
237996,Mid Project Manager (H/F),ASF ACT DIGITAL,PORTUGAL,operations,0.9,rules,"[""project manager""]"
237379,PROJECT MANAGER (H/F),CLEXTRAL,CHILI,operations,0.9,rules,"[""project manager""]"
242482,PROJECT MANAGER DANS LE NOIR(H/F),DEEP DATING,PORTUGAL,operations,0.9,rules,"[""project manager""]"
242179,PROJECT MANAGER HEAVY LIFT (H/F),AFRICA GLOBAL LOGISTICS,KENYA,operations,0.9,rules,"[""project manager""]"
238024,Project Finance Analyst (H/F),BEL,ETATS-UNIS,operations,0.9,rules,"[""project manager""]"
242176,Project Manager Oil & Gas (H/F),AFRICA GLOBAL LOGISTICS,OUGANDA,operations,0.9,rules,"[""project manager""]"
238194,Project Manager | Automotive (H/F),ALTRAN TECHNOLOGIES,BELGIQUE,operations,0.9,rules,"[""project manager""]"
238079,Project Manager – Substation Construction (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
242457,Project manager (H/F),ASTEK FRANCE,BELGIQUE,operations,0.9,rules,"[""project manager""]"
232825,RESPONSABLE DE PROJETS ELECTRICITE - (H/F),EXTIA,BELGIQUE,operations,0.9,rules,"[""chef de projet""]"
242367,Responsable financier H/F/X (H/F),INVENTEC PERFORMANCE CHEMICALS,JAPON,operations,1.0,rules,"[""operations"", ""coordination""]"
238366,SEO Project Manager (H/F),HELLO WATT,ESPAGNE,operations,0.9,rules,"[""project manager""]"
242207,Strategy and competitive intelligence project manager (H/F),AIRBUS OPERATIONS,ETATS-UNIS,operations,0.9,rules,"[""project manager""]"
242491,T&C CFO – Ingénieur Essais et Mise en Service CFO (H/F),COLAS RAIL,COTE D'IVOIRE,operations,0.9,rules,"[""chef de projet""]"
238077,Technical Project Specialist in Energy Technology (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
238161,Technicien/Chargé d'affaires chantier construction nucléaire - VIE Bac +3 (H/F),ELECTRICITE DE FRANCE,ROYAUME-UNI,operations,0.9,rules,"[""chef de projet""]"
242180,V.I.E JUNIOR PROJECT MANAGER - FRANCFORT - H/F (H/F),ODDO BHF SCA,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
242520,VIE - Assistant Chef de projet F/H (H/F),VINCI ENERGIES MANAGEMENT INTERNATIONAL,SUISSE,operations,0.9,rules,"[""chef de projet""]"
238340,VIE - Retrofit Program Controller (m/f) (H/F),ALSTOM TRANSPORT SA,ALLEMAGNE,operations,0.9,rules,"[""project manager""]"
242268,VIE Business Analyst / Project Coordinator - Financial Services (French Speaker) (H/F),MERITIS,PORTUGAL,operations,0.9,rules,"[""project manager""]"
237985,AREA SALES MANAGER EXPORT AFRIQUE DU NORD et de l’OUEST (H/F),MAPED,MAROC,sales,0.9,rules,"[""sales manager""]"
238056,Account Manager (pôle E-Commerce) (H/F),KWANKO,PORTUGAL,sales,0.9,rules,"[""account manager""]"
242183,Account Manager - VIE - Barcelone (F/H) (H/F),FLASH CONTRACT,ESPAGNE,sales,0.9,rules,"[""account manager""]"
236472,Accounting Specialist (H/F),AMARIS FRANCE SAS,PORTUGAL,sales,0.9,rules,"[""key account""]"
236471,Accounting Specialist (H/F),AMARIS FRANCE SAS,LUXEMBOURG,sales,0.9,rules,"[""key account""]"
238427,Application & Support Engineer M/F (H/F),IMAGINE OPTIC,ALLEMAGNE,sales,0.9,rules,"[""business development""]"
238360,Assistant(e) Sales Manager (H/F),AUMOVIO FRANCE,JAPON,sales,0.9,rules,"[""sales manager""]"
241003,BUSINESS DEVELOPER - ACCOUNT MANAGER (H/F),BK CONSULTING FRANCE,BELGIQUE,sales,0.9,rules,"[""business development""]"
235808,BUSINESS DEVELOPMENT MANAGER ITALIE MILAN (H/F),INGENIERIE MEDITERRANEENNE POUR L EXPORT ET LE DEVELOPPEMENT,ITALIE,sales,0.9,rules,"[""business development""]"
237030,BUSINESS DEVELOPMENT MANAGER ITALIE TURIN (H/F),INGENIERIE MEDITERRANEENNE POUR L EXPORT ET LE DEVELOPPEMENT,ITALIE,sales,0.9,rules,"[""business development""]"
228215,BUSINESS DEVELOPPER USA (H/F),SKYVISOR,ETATS-UNIS,sales,0.9,rules,"[""sales manager""]"
228796,BUSINESS MANAGER (H/F),HEDON TECHNOLOGIES TOULOUSE,ESPAGNE,sales,0.9,rules,"[""business development""]"
231969,BUSINESS MANAGER (H/F),CLEEVEN ND,BELGIQUE,sales,1.0,rules,"[""business"", ""commercial""]"
237416,BUSINESS MANAGER ISALYS (H/F),ISALYS CONSULTING FRANCE,BELGIQUE,sales,0.9,rules,"[""business development""]"
237797,Business Developer (H/F),AMARIS FRANCE SAS,BELGIQUE,sales,0.9,rules,"[""business development""]"
242433,Business Developer (H/F),EVTRONIC,DANEMARK,sales,0.9,rules,"[""account manager""]"
242484,Business Developer H/F (H/F),RICHEL GROUP,HONGRIE,sales,0.9,rules,"[""sales manager""]"
242343,Business Development Analyst (H/F),AIRBUS,INDE,sales,0.9,rules,"[""business development""]"
BF-242343,Business Development Analyst (H/F),AIRBUS,INDE,sales,0.9,rules,"[""business development""]"
238318,Business Development Espagne (F/H) (H/F),PROTECTUS,ESPAGNE,sales,0.9,rules,"[""business development""]"
242164,Business Development Manager Junior (H/F),AIRBUS OPERATIONS,CHINE,sales,0.9,rules,"[""business development""]"
237036,Business Development Representative (H/F),SCALEWAY,SUEDE,sales,0.9,rules,"[""business development""]"
242408,Business Development and Growth Consultant- Intern (H/F),TNP CONSULTANTS,ETATS-UNIS,sales,0.9,rules,"[""business development""]"
240126,Business Manager (H/F),MISSION CONSEIL ASSISTANCE INGENIERIE,BELGIQUE,sales,0.9,rules,"[""business development""]"
242241,Business développeur (H/F),VAKARIO,PORTUGAL,sales,0.9,rules,"[""business development""]"
242243,CHARGÉ DE DÉVELOPPEMENT COMMERCIAL (H/F),BIZLINE,AUSTRALIE,sales,1.0,rules,"[""commercial"", ""vente""]"
242493,COMMERCIAL EXPORT (H/F),CITE MARINE,ETATS-UNIS,sales,1.0,rules,"[""commercial""]"
242295,Chargé de projet (H/F),KEPLER CHEUVREUX,SUISSE,sales,0.9,rules,"[""business development""]"
238065,Chargé(e) de Prescription - Français/Allemand (H/F),NEOLIFE,SUISSE,sales,1.0,rules,"[""client"", ""vente""]"
238008,Chargé(e) de développement commercial – Allemagne (H/F),LOGIPREM-F,ALLEMAGNE,sales,0.9,rules,"[""business development""]"
242395,Chef de projet (H/F),COMPAGNIE DE SAINT-GOBAIN,BELGIQUE,sales,0.9,rules,"[""business development""]"
237471,Country Opener (H/F),AMARIS FRANCE SAS,DANEMARK,sales,0.9,rules,"[""business development""]"
238381,Customer Success Officer (H/F),AMARIS FRANCE SAS,ROUMANIE,sales,0.9,rules,"[""business development""]"
240137,DIGITAL MARKETING & COMMUNICATIONS H/F -USA EXPANSION (H/F),MASAI,ETATS-UNIS,sales,0.9,rules,"[""business development""]"
242463,DIGITAL SALES MANAGER BELGIQUE (H/F),EXALT FI,BELGIQUE,sales,0.9,rules,"[""sales manager""]"
238373,DIGITAL SALES MANAGER PORTUGAL (H/F),EXALT FI,PORTUGAL,sales,0.9,rules,"[""sales manager""]"
237980,DIGITAL SALES MANAGER UK (H/F),EXALT FI,ROYAUME-UNI,sales,0.9,rules,"[""sales manager""]"
238346,Digital Account Manager - FR & ITALIAN MARKET (H/F),CAR DATA,ESPAGNE,sales,0.9,rules,"[""account manager""]"
238296,Energy Advisory Analyst (H/F),SLR CONSULTING FRANCE SAS,ROYAUME-UNI,sales,0.9,rules,"[""business development""]"
238295,Energy Advisory Analyst (H/F),SLR CONSULTING FRANCE SAS,ALLEMAGNE,sales,0.9,rules,"[""business development""]"
238294,Energy Advisory Analyst - Brussels (H/F),SLR CONSULTING FRANCE SAS,BELGIQUE,sales,0.9,rules,"[""business development""]"
238129,FLOATING SOLAR TECHNICAL SUPPORT ENGINEER (H/F),CIEL ET TERRE INTERNATIONAL,ETATS-UNIS,sales,0.9,rules,"[""business development""]"
242301,Growth & Account Manager – Villa Supply (H/F),VILLANOVO,ESPAGNE,sales,0.9,rules,"[""account manager""]"
238425,INTERNATIONAL BUSINESS DEVELOPPER (H/F),HEF MECANIQUE ET SURFACES,INDE,sales,1.0,rules,"[""business"", ""commercial"", ""vente""]"
237924,INTERNATIONAL BUSINESS DEVELOPPER (H/F),WIN MS,ETATS-UNIS,sales,0.9,rules,"[""business development""]"
242288,International Procurement Manager (H/F),AIRBUS,BRESIL,sales,0.9,rules,"[""business development""]"
242073,Key Account Manager - USA (BtoB / Cliniques & Groupements) (H/F),DERMOSCIENCES FRANCE,ETATS-UNIS,sales,0.9,rules,"[""account manager""]"
242547,Key Account Manager Junior (H/F),RAIL LOGISTICS EUROPE,ITALIE,sales,0.9,rules,"[""account manager""]"
242254,Key Account assistant (H/F),FINDUS FRANCE,BELGIQUE,sales,0.9,rules,"[""key account""]"
237718,Microfluidics Sales Specialist (H/F),DARWIN MICROFLUIDICS,ETATS-UNIS,sales,0.9,rules,"[""business development""]"
242315,PR AND SOCIAL MEDIA ACCOUNT EXECUTIVE- GERMAN SPEAKER M/F (H/F),HOPSCOTCH,IRLANDE,sales,0.9,rules,"[""business development""]"
238188,PROJECT MANAGER (H/F) - RAIL BALTICA SLEEPERS & BEARERS,SATEBA FRANCE,ESTONIE,sales,0.9,rules,"[""client relationship""]"
232231,REPRESENTANT TECHNICO COMMERCIAL (H/F),EJ PICARDIE,ESPAGNE,sales,1.0,rules,"[""client"", ""commercial""]"
237948,RFP Writer (H/F),AMUNDI ASSET MANAGEMENT,HONG KONG,sales,0.9,rules,"[""business development""]"
238245,Recruitment & Business Development Consultant (H/F),DOMINO PRESTATIONS & FORMATION,IRLANDE,sales,0.9,rules,"[""business development""]"
238235,Représentant Technico Commercial (H/F),EJ PICARDIE,AUTRICHE,sales,1.0,rules,"[""commercial""]"
242502,Responsable Développement Marché - Asie du Sud-Est (Business Development) M/F (H/F),AIRBUS HELICOPTERS,THAILANDE,sales,0.9,rules,"[""business development""]"
242153,SALES MANAGER H/F (H/F),MILLE,ETATS-UNIS,sales,0.9,rules,"[""sales manager""]"
229126,SALES SPECIALIST BRUXELLES (H/F),COLLABORATION BETTERS THE WORLD,BELGIQUE,sales,0.9,rules,"[""business development""]"
238032,Sales & Business Development (H/F),NUCLEON-SECURITY,EMIRATS ARABES UNIS,sales,0.9,rules,"[""business development""]"
242272,Sales Coordinator (H/F),ROTORTRADE,MALAISIE,sales,0.9,rules,"[""sales manager""]"
236537,Strategic Account Manager (H/F),J2S3,PORTUGAL,sales,0.9,rules,"[""account manager""]"
BF-242344,TECH/SALES RESERVOIR SIMULATION SOFTWARE SOLUTIONS (H/F),AMARILE,MALAISIE,sales,0.9,rules,"[""sales manager""]"
BF-242345,TECH/SALES RESERVOIR SIMULATION SOFTWARE SOLUTIONS (H/F),AMARILE,QATAR,sales,0.9,rules,"[""sales manager""]"
242345,TECH/SALES RESERVOIR SIMULATION SOFTWARE SOLUTIONS (H/F),AMARILE,QATAR,sales,0.9,rules,"[""sales manager""]"
242344,TECH/SALES RESERVOIR SIMULATION SOFTWARE SOLUTIONS (H/F),AMARILE,MALAISIE,sales,0.9,rules,"[""sales manager""]"
236569,TECHNICAL SERVICE ENGINEER TRAINEE (H/F),BOSTIK SA,ETATS-UNIS,sales,0.9,rules,"[""business development""]"
237133,Technico-commercial (H/F),ZERUX FRANCE,SUISSE,sales,1.0,rules,"[""client"", ""commercial""]"
238404,VIE R&D - Downstream Processing Development for Enzymes (H/F),PATISFRANCE - PURATOS,BELGIQUE,sales,0.9,rules,"[""key account""]"
238405,VIE R&D - R&D Innovation Business Unit Sourdough (H/F),PATISFRANCE - PURATOS,BELGIQUE,sales,0.9,rules,"[""key account""]"
237861,VIE – Business Development & Distribution Network Coordinator – Equine Veterinary Sector (Italy) (H/F),LIM FRANCE,ITALIE,sales,0.9,rules,"[""business development""]"
237862,VIE – Business Development & Distribution Network Coordinator – Equine Veterinary Sector (Poland) (H/F),LIM FRANCE,POLOGNE,sales,0.9,rules,"[""business development""]"
238433,VIE – Business Development & Distribution Network Coordinator – Equine Veterinary Sector (Sweden) (H/F),LIM FRANCE,SUEDE,sales,0.9,rules,"[""business development""]"
238357,ACHETEUR (H/F),KLB,CANADA,supply,0.9,rules,"[""supply chain""]"
238389,ACHETEUR COMMODITÉ COMPOSANTS ÉLECTRIQUES HF (H/F),FAIVELEY TRANSPORT,ALLEMAGNE,supply,0.9,rules,"[""approvisionnement""]"
238126,ACHETEUR STRATÉGIQUE (H/F),ACTORAN IDF,CANADA,supply,0.9,rules,"[""approvisionnement""]"
242199,ACHETEUR(SE) (H/F),FORTIL GROUP,BELGIQUE,supply,1.0,rules,"[""acheteur""]"
232738,ACHETEUR(SE) - APPROVISIONNEUR(SE) (H/F),TWYCE,CANADA,supply,1.0,rules,"[""acheteur"", ""fournisseur""]"
238331,Acheteur & Support Achats (Buyer & Procurement Support) (H/F),AIRBUS DEFENCE AND SPACE SAS,PAYS-BAS,supply,0.9,rules,"[""logistique""]"
238249,Acheteur (H/F),STMICROELECTRONICS (TOURS) SAS,MAROC,supply,0.9,rules,"[""logistique""]"
242336,Acheteur Commodité composants moteur (H/F),RENAULT TRUCKS,SUEDE,supply,0.9,rules,"[""logistique""]"
242247,Acheteur Projet et Commodité Electromobilité (H/F),RENAULT TRUCKS,SUEDE,supply,0.9,rules,"[""logistique""]"
242303,Acheteur Projet et Commodité Electromécaniques (H/F),RENAULT TRUCKS,SUEDE,supply,0.9,rules,"[""logistique""]"
238266,Adjoint au Responsable des Opérations (H/F),UPERGY,TUNISIE,supply,0.9,rules,"[""logistique""]"
237874,Assistant(e) IT Product Owner - Power (Court Terme) (H/F),TOTALENERGIES SE,ESPAGNE,supply,0.9,rules,"[""approvisionnement""]"
242137,Assistant(e) des attachés douaniers à Sao Paulo (H/F),DIRECTION GENERALE DES DOUANES ET DROITS INDIRECTS,BRESIL,supply,0.9,rules,"[""logistique""]"
232103,BARLEY PLANNING COORDINATOR (M/F) (H/F),MALTERIES FRANCO SUISSES SA,BELGIQUE,supply,0.9,rules,"[""logistique""]"
238382,BUSINESS DEVELOPER (H/F),AMARIS FRANCE SAS,BELGIQUE,supply,0.9,rules,"[""procurement""]"
231018,BUSINESS DEVELOPER ALLEMAGNE - MUNICH H/F (H/F),SYNAPSUN,ALLEMAGNE,supply,0.9,rules,"[""logistique""]"
240150,Business Developer Allemagne – Photovoltaïque F/H (H/F),IDEX SERVICES,ALLEMAGNE,supply,0.9,rules,"[""logistique""]"
232908,COMMERCIAL / VENTE B2B ITALIE (H/F),MONSTOCK,ITALIE,supply,0.9,rules,"[""supply chain""]"
237877,COORDINATEUR INGENIERIE & DOCUMENTATION D’EXECUTION ENERGIES RENOUVELABLES (H/F),TELCO OI,MADAGASCAR,supply,0.9,rules,"[""procurement""]"
242196,COUNTRY INTERNAL CONTROL COORDINATOR (H/F),LACTALIS GESTION PLANIFICATION ORGANISAT,SUEDE,supply,0.9,rules,"[""supply chain""]"
242340,Chargé de développement commercial export (H/F),ANDROS ET CIE,VIET NAM,supply,0.9,rules,"[""supply chain""]"
242189,Chargé(e) de communication (H/F),TOTALENERGIES ONETECH,BELGIQUE,supply,0.9,rules,"[""logistique""]"
237112,Chargé(e) de la transformation digitale (H/F),TOTALENERGIES SE,BELGIQUE,supply,0.9,rules,"[""logistique""]"
242097,Chef de Projet Process & ERP (H/F),OLMIX,BRESIL,supply,0.9,rules,"[""supply chain""]"
238300,Clinical Diagnostics Purchasing Analyst (H/F),EUROFINS GSC FRANCE,POLOGNE,supply,0.9,rules,"[""procurement""]"
